"Gender","Age","Driving_License","Region_Code","Previously_Insured","Vehicle_Age","Vehicle_Damage","Annual_Premium","Policy_Sales_Channel","Vintage","Response"
"Female",43,1,50,0,"1-2 Year","Yes",2630,64,59,0
"Female",24,1,3,0,"< 1 Year","Yes",34127,152,119,1
"Male",48,1,52,0,"> 2 Years","Yes",35943,124,255,1
"Male",46,1,8,0,"1-2 Year","Yes",2630,157,39,1
"Female",34,1,39,0,"1-2 Year","Yes",28415,124,223,1
"Male",64,1,28,1,"1-2 Year","No",2630,122,258,0
"Male",26,1,37,1,"< 1 Year","No",43369,152,14,0
"Male",49,1,41,0,"> 2 Years","Yes",40531,26,37,1
"Male",43,1,28,0,"1-2 Year","Yes",31915,23,96,1
"Female",69,1,30,0,"1-2 Year","Yes",40153,26,235,0
"Male",47,1,8,0,"1-2 Year","Yes",36365,26,118,1
"Male",45,1,15,0,"1-2 Year","Yes",28639,14,24,1
"Male",48,1,28,0,"1-2 Year","Yes",28710,26,278,1
"Male",42,1,47,0,"1-2 Year","Yes",28891,154,167,1
"Female",49,1,47,1,"1-2 Year","No",27558,26,178,0
"Female",43,1,37,0,"1-2 Year","Yes",36779,30,144,1
"Male",29,1,28,0,"< 1 Year","Yes",2630,156,157,1
"Male",42,1,29,0,"1-2 Year","Yes",2630,154,58,0
"Male",28,1,45,1,"< 1 Year","No",19647,152,191,0
"Female",41,1,28,0,"1-2 Year","Yes",40300,124,125,1
"Female",50,1,30,0,"1-2 Year","Yes",2630,124,50,0
"Female",23,1,28,1,"< 1 Year","No",48536,152,104,0
"Male",43,1,45,0,"1-2 Year","Yes",27499,124,39,1
"Male",35,1,8,1,"1-2 Year","No",47875,124,287,0
"Male",48,1,8,0,"1-2 Year","No",33349,26,57,0
"Male",32,1,28,0,"< 1 Year","Yes",34950,122,233,1
"Female",25,1,28,0,"1-2 Year","Yes",40440,124,191,0
"Male",21,1,8,0,"< 1 Year","Yes",28503,160,35,1
"Female",43,1,8,0,"1-2 Year","Yes",39279,26,76,1
"Male",57,1,46,1,"1-2 Year","No",2630,124,67,0
"Female",36,1,8,0,"1-2 Year","No",27153,124,20,1
"Female",44,1,28,0,"1-2 Year","Yes",2630,122,145,1
"Male",45,1,17,0,"1-2 Year","Yes",33886,156,149,0
"Male",46,1,46,0,"> 2 Years","Yes",30640,26,118,1
"Male",28,1,18,1,"< 1 Year","No",31881,160,124,0
"Male",31,1,33,1,"< 1 Year","No",36369,152,286,0
"Male",44,1,45,0,"1-2 Year","Yes",37608,124,128,1
"Male",44,1,8,0,"1-2 Year","Yes",24251,124,94,1
"Male",34,1,28,1,"1-2 Year","No",24326,152,249,0
"Male",30,1,13,0,"1-2 Year","Yes",24857,26,138,1
"Female",48,1,50,1,"1-2 Year","No",24068,152,233,0
"Male",21,1,28,0,"< 1 Year","Yes",32647,163,185,0
"Male",44,1,28,0,"1-2 Year","No",42361,26,166,1
"Female",72,1,28,0,"1-2 Year","Yes",39803,26,135,1
"Male",53,1,2,1,"1-2 Year","No",36615,26,196,0
"Female",23,1,8,0,"< 1 Year","Yes",36871,152,39,0
"Male",42,1,33,0,"1-2 Year","No",75813,26,299,0
"Male",27,1,21,0,"< 1 Year","Yes",24688,152,191,1
"Male",55,1,44,0,"> 2 Years","Yes",33580,163,133,0
"Male",42,1,15,0,"1-2 Year","Yes",19771,124,35,1
"Female",32,1,34,0,"< 1 Year","Yes",25153,124,98,1
"Female",36,1,2,0,"1-2 Year","Yes",21621,154,24,1
"Male",51,1,28,0,"> 2 Years","Yes",21961,26,267,1
"Male",22,1,8,1,"< 1 Year","No",40681,160,114,0
"Male",40,1,46,0,"1-2 Year","Yes",34644,124,47,0
"Male",52,1,11,0,"1-2 Year","Yes",27946,26,77,0
"Male",51,1,8,0,"1-2 Year","Yes",40773,8,237,0
"Male",31,1,12,1,"< 1 Year","No",25205,152,250,0
"Male",23,1,7,1,"< 1 Year","No",23719,152,223,0
"Male",25,1,36,1,"< 1 Year","No",28353,152,57,0
"Female",61,1,29,1,"1-2 Year","No",42464,124,115,0
"Female",28,1,41,1,"< 1 Year","No",23566,152,202,0
"Male",52,1,28,0,"< 1 Year","Yes",50589,124,292,1
"Female",41,1,8,1,"1-2 Year","No",82375,124,292,0
"Male",47,1,41,0,"1-2 Year","Yes",39029,124,274,0
"Male",22,1,47,1,"< 1 Year","No",43707,152,18,0
"Female",43,1,28,0,"1-2 Year","Yes",42108,26,127,0
"Female",30,1,41,1,"< 1 Year","No",37442,152,154,0
"Male",47,1,20,0,"1-2 Year","Yes",2630,124,214,1
"Female",50,1,41,0,"1-2 Year","Yes",32140,26,24,1
"Male",33,1,41,0,"< 1 Year","Yes",36023,124,281,0
"Male",53,1,8,0,"1-2 Year","Yes",35401,26,65,1
"Male",46,1,30,0,"1-2 Year","Yes",25149,124,98,1
"Female",33,1,28,0,"< 1 Year","Yes",2630,157,127,1
"Male",23,1,10,1,"< 1 Year","No",30624,152,183,0
"Female",25,1,28,1,"< 1 Year","No",35719,152,179,0
"Female",46,1,28,0,"1-2 Year","Yes",55934,26,229,0
"Male",48,1,8,1,"1-2 Year","Yes",37195,124,13,0
"Female",21,1,8,1,"< 1 Year","Yes",38478,152,256,0
"Female",34,1,28,0,"1-2 Year","Yes",41336,26,278,1
"Male",34,1,29,0,"1-2 Year","Yes",24774,124,35,1
"Male",27,1,41,0,"< 1 Year","Yes",28611,152,13,1
"Male",62,1,8,0,"1-2 Year","Yes",50506,26,160,1
"Male",24,1,29,1,"< 1 Year","No",28159,152,96,0
"Male",32,1,11,0,"< 1 Year","Yes",2630,124,260,1
"Male",37,1,29,0,"1-2 Year","Yes",47818,124,258,1
"Male",57,1,48,1,"1-2 Year","No",2630,26,119,0
"Male",22,1,40,0,"< 1 Year","No",21880,152,224,0
"Male",27,1,15,1,"< 1 Year","No",35008,152,298,0
"Male",54,1,33,0,"1-2 Year","Yes",33292,157,249,1
"Female",26,1,28,1,"< 1 Year","No",55486,152,19,0
"Male",46,1,32,0,"1-2 Year","Yes",2630,124,173,1
"Female",49,1,28,0,"1-2 Year","Yes",43725,8,83,0
"Female",25,1,28,1,"< 1 Year","No",34896,152,183,0
"Male",47,1,28,0,"1-2 Year","Yes",2630,156,233,1
"Male",35,1,28,1,"1-2 Year","No",54038,26,182,0
"Male",26,1,11,1,"< 1 Year","No",105212,152,138,0
"Female",60,1,48,1,"1-2 Year","No",2630,26,210,0
"Female",23,1,39,1,"< 1 Year","No",27456,152,161,0
"Male",47,1,28,0,"1-2 Year","Yes",63970,26,233,1
"Male",59,1,35,0,"> 2 Years","Yes",36460,26,111,1
"Female",26,1,11,1,"< 1 Year","No",25380,152,242,0
"Male",58,1,45,0,"1-2 Year","Yes",31368,124,268,1
"Female",41,1,28,0,"1-2 Year","Yes",33297,55,151,1
"Male",51,1,46,0,"1-2 Year","Yes",34799,124,43,1
"Male",37,1,8,0,"1-2 Year","Yes",41629,124,96,1
"Female",52,1,29,0,"1-2 Year","Yes",35853,26,221,1
"Female",54,1,15,0,"> 2 Years","Yes",2630,86,11,1
"Male",22,1,15,1,"< 1 Year","Yes",42173,152,104,0
"Female",26,1,15,1,"< 1 Year","No",34205,152,128,0
"Male",45,1,28,0,"1-2 Year","Yes",42871,26,134,1
"Male",45,1,28,0,"1-2 Year","Yes",23281,26,167,0
"Female",51,1,28,0,"1-2 Year","Yes",2630,26,150,1
"Male",34,1,3,0,"1-2 Year","Yes",26032,124,63,1
"Male",48,1,29,0,"1-2 Year","Yes",2630,156,39,0
"Male",21,1,47,0,"< 1 Year","No",37213,160,215,0
"Female",33,1,28,0,"< 1 Year","Yes",46350,124,198,1
"Male",45,1,47,0,"1-2 Year","Yes",39658,26,126,1
"Male",48,1,28,0,"1-2 Year","Yes",27593,124,189,1
"Male",23,1,30,1,"< 1 Year","No",22747,152,58,0
"Male",48,1,28,0,"> 2 Years","Yes",39810,124,88,0
"Male",38,1,28,1,"1-2 Year","No",26314,26,16,0
"Male",36,1,28,0,"1-2 Year","Yes",29956,124,29,1
"Female",50,1,28,0,"1-2 Year","Yes",43638,26,271,1
"Female",48,1,3,0,"1-2 Year","Yes",22675,156,141,1
"Female",26,1,28,0,"< 1 Year","Yes",35258,26,16,1
"Male",42,1,28,1,"1-2 Year","No",36933,52,62,0
"Male",35,1,36,0,"1-2 Year","Yes",21922,124,202,1
"Female",28,1,30,0,"< 1 Year","Yes",30272,26,105,1
"Male",25,1,2,0,"< 1 Year","Yes",27254,152,35,1
"Male",53,1,41,0,"1-2 Year","Yes",42165,124,189,1
"Male",35,1,35,0,"1-2 Year","No",27292,124,269,0
"Male",32,1,8,0,"< 1 Year","No",2630,1,204,1
"Female",33,1,28,0,"< 1 Year","Yes",81320,124,289,0
"Female",48,1,8,0,"1-2 Year","Yes",37717,26,207,1
"Male",58,1,28,0,"> 2 Years","Yes",37239,124,165,1
"Female",24,1,28,1,"< 1 Year","No",28132,152,226,0
"Female",27,1,41,0,"1-2 Year","Yes",2630,156,161,1
"Male",23,1,2,1,"< 1 Year","No",2630,152,174,0
"Female",20,1,16,1,"< 1 Year","No",24028,160,49,0
"Female",25,1,27,1,"< 1 Year","No",28499,152,112,0
"Female",41,1,28,0,"> 2 Years","Yes",56012,124,286,1
"Female",41,1,29,1,"1-2 Year","No",35047,152,88,0
"Male",38,1,29,0,"1-2 Year","Yes",2630,124,137,1
"Male",61,1,28,0,"> 2 Years","Yes",50894,26,150,0
"Female",24,1,29,1,"< 1 Year","No",32495,152,73,0
"Male",62,1,8,1,"1-2 Year","Yes",33965,26,103,0
"Male",38,1,28,0,"1-2 Year","Yes",45501,124,97,1
"Female",37,1,28,0,"1-2 Year","Yes",35556,59,113,0
"Female",27,1,25,0,"< 1 Year","No",25296,160,258,0
"Female",41,1,30,1,"1-2 Year","No",48102,152,268,0
"Female",26,1,47,1,"< 1 Year","No",31837,152,36,0
"Female",24,1,10,1,"< 1 Year","No",24249,152,62,0
"Male",40,1,6,0,"> 2 Years","Yes",24916,157,123,1
"Female",42,1,28,0,"1-2 Year","Yes",49084,26,102,1
"Male",62,1,30,0,"1-2 Year","Yes",34426,154,82,0
"Female",39,1,28,0,"1-2 Year","Yes",33945,155,38,1
"Male",38,1,43,0,"1-2 Year","Yes",24288,124,39,0
"Female",23,1,10,0,"< 1 Year","Yes",29165,151,258,0
"Male",21,1,11,1,"< 1 Year","No",31400,152,84,0
"Female",27,1,35,1,"< 1 Year","No",31753,152,235,0
"Male",42,1,19,0,"1-2 Year","Yes",28482,13,287,1
"Female",49,1,28,0,"> 2 Years","Yes",35279,124,38,0
"Male",76,1,45,1,"1-2 Year","No",38242,124,124,0
"Female",24,1,41,1,"< 1 Year","No",19497,152,204,0
"Male",29,1,28,1,"< 1 Year","No",39955,152,256,0
"Male",24,1,8,1,"< 1 Year","No",70533,152,145,0
"Male",24,1,33,1,"< 1 Year","No",31360,152,261,0
"Male",42,1,28,0,"1-2 Year","Yes",34532,26,230,0
"Male",46,1,50,0,"1-2 Year","Yes",2630,157,277,0
"Female",37,1,45,1,"1-2 Year","No",25219,152,170,0
"Female",47,1,31,0,"1-2 Year","Yes",2630,26,40,1
"Female",60,1,11,0,"1-2 Year","Yes",2630,156,158,0
"Female",25,1,21,1,"< 1 Year","No",26977,152,30,0
"Male",32,1,15,1,"1-2 Year","No",36363,124,104,0
"Male",38,1,15,0,"1-2 Year","Yes",2630,163,140,1
"Male",56,1,28,0,"1-2 Year","Yes",69009,26,52,1
"Male",65,1,46,0,"1-2 Year","Yes",34218,11,34,1
"Female",70,1,47,0,"> 2 Years","Yes",39612,26,208,1
"Male",46,1,28,0,"1-2 Year","Yes",29164,23,294,1
"Female",21,1,15,0,"< 1 Year","Yes",21852,156,24,1
"Female",38,1,11,0,"1-2 Year","Yes",30406,124,128,1
"Female",64,1,15,0,"1-2 Year","Yes",54183,14,89,0
"Male",34,1,18,0,"1-2 Year","Yes",2630,124,273,0
"Male",29,1,28,0,"< 1 Year","Yes",48697,26,217,1
"Male",35,1,30,0,"1-2 Year","Yes",23271,124,297,1
"Male",21,1,8,1,"< 1 Year","No",52048,160,266,0
"Female",39,1,28,0,"1-2 Year","Yes",36005,157,191,1
"Male",44,1,28,0,"> 2 Years","Yes",61893,25,184,1
"Female",62,1,46,0,"1-2 Year","Yes",27857,26,57,0
"Female",39,1,28,0,"> 2 Years","Yes",56991,26,291,1
"Female",53,1,28,0,"1-2 Year","Yes",41074,124,144,1
"Male",63,1,11,0,"1-2 Year","Yes",30110,124,118,1
"Male",29,1,28,0,"< 1 Year","Yes",54063,154,222,1
"Male",49,1,28,0,"> 2 Years","Yes",54666,26,47,1
"Male",68,1,30,0,"> 2 Years","Yes",2630,155,188,0
"Male",24,1,23,1,"< 1 Year","No",33982,152,61,0
"Male",51,1,28,0,"1-2 Year","Yes",39751,26,54,1
"Female",65,1,28,0,"> 2 Years","Yes",2630,154,105,0
"Male",43,1,12,0,"1-2 Year","No",36536,124,121,0
"Female",28,1,41,1,"< 1 Year","No",23811,152,51,0
"Male",47,1,45,0,"> 2 Years","Yes",27653,26,235,1
"Male",57,1,28,0,"> 2 Years","Yes",53713,122,172,1
"Female",56,1,28,0,"1-2 Year","Yes",25987,155,142,1
"Male",42,1,48,0,"1-2 Year","Yes",2630,122,178,1
"Male",68,1,28,0,"> 2 Years","Yes",55807,26,226,1
"Male",57,1,8,0,"1-2 Year","Yes",35179,26,193,1
"Male",46,1,28,1,"1-2 Year","No",34015,124,184,0
"Male",23,1,30,1,"< 1 Year","No",24162,26,205,0
"Male",46,1,28,0,"1-2 Year","Yes",43640,124,20,1
"Male",25,1,50,1,"< 1 Year","No",33558,152,97,0
"Female",42,1,28,0,"1-2 Year","Yes",21744,124,201,1
"Male",56,1,28,1,"1-2 Year","No",2630,26,112,0
"Female",64,1,28,0,"1-2 Year","Yes",28388,26,164,0
"Female",27,1,28,0,"1-2 Year","Yes",2630,156,32,0
"Male",33,1,12,0,"1-2 Year","Yes",45527,124,17,1
"Female",56,1,11,0,"1-2 Year","Yes",41716,124,22,1
"Male",34,1,14,0,"1-2 Year","Yes",2630,124,137,1
"Male",51,1,36,0,"1-2 Year","Yes",2630,155,229,1
"Male",31,1,7,0,"< 1 Year","Yes",49939,26,86,1
"Male",74,1,6,0,"1-2 Year","Yes",38699,26,141,1
"Male",60,1,8,0,"1-2 Year","Yes",2630,124,86,1
"Female",28,1,11,1,"< 1 Year","No",28324,152,243,0
"Male",23,1,41,1,"< 1 Year","No",21933,152,225,0
"Male",23,1,11,0,"< 1 Year","Yes",17839,152,33,1
"Female",34,1,11,0,"1-2 Year","Yes",2630,157,251,1
"Female",37,1,28,0,"1-2 Year","Yes",2630,158,254,1
"Female",23,1,28,0,"< 1 Year","Yes",30354,26,35,0
"Male",40,1,28,0,"1-2 Year","Yes",36157,26,157,1
"Male",36,1,35,0,"1-2 Year","Yes",2630,156,44,1
"Female",21,1,30,1,"1-2 Year","No",2630,156,265,0
"Male",31,1,28,0,"< 1 Year","No",37527,152,222,0
"Female",51,1,31,0,"1-2 Year","Yes",2630,124,288,1
"Male",34,1,28,0,"1-2 Year","Yes",29000,124,284,1
"Female",22,1,29,0,"< 1 Year","Yes",34805,152,296,1
"Male",43,1,3,1,"1-2 Year","No",2630,124,28,0
"Female",53,1,46,0,"1-2 Year","Yes",2630,156,167,1
"Female",26,1,28,1,"< 1 Year","No",55042,152,61,0
"Male",53,1,28,0,"1-2 Year","Yes",37059,124,73,1
"Female",28,1,14,1,"< 1 Year","No",28717,152,263,0
"Male",55,1,28,0,"1-2 Year","Yes",47705,26,244,1
"Male",32,1,45,0,"1-2 Year","Yes",21923,26,256,1
"Male",67,1,8,0,"1-2 Year","No",40169,124,41,0
"Female",21,1,47,0,"< 1 Year","Yes",29125,152,229,0
"Male",22,1,28,1,"< 1 Year","No",28051,152,219,0
"Male",46,1,46,0,"1-2 Year","Yes",26594,91,191,0
"Female",22,1,41,1,"< 1 Year","No",27551,152,231,0
"Female",48,1,0,0,"1-2 Year","Yes",2630,122,63,0
"Male",62,1,32,1,"1-2 Year","No",22121,124,138,0
"Male",59,1,28,0,"1-2 Year","Yes",43900,124,125,0
"Male",45,1,8,0,"1-2 Year","Yes",48430,124,224,1
"Male",56,1,7,0,"1-2 Year","Yes",2630,124,198,1
"Female",21,1,6,0,"< 1 Year","Yes",14260,160,42,1
"Female",30,1,3,1,"< 1 Year","No",2630,152,36,0
"Female",39,1,28,0,"1-2 Year","Yes",39880,24,217,1
"Female",54,1,8,0,"1-2 Year","Yes",24070,124,265,1
"Male",51,1,20,0,"> 2 Years","Yes",2630,26,191,0
"Male",22,1,15,0,"< 1 Year","Yes",35104,152,180,1
"Male",65,1,29,0,"1-2 Year","Yes",34199,26,248,0
"Male",39,1,29,0,"1-2 Year","Yes",28075,124,202,1
"Female",37,1,28,0,"1-2 Year","Yes",29560,124,73,1
"Male",24,1,8,1,"< 1 Year","No",43837,160,186,0
"Male",57,1,28,0,"> 2 Years","Yes",45816,26,33,1
"Male",46,1,28,0,"1-2 Year","Yes",43921,122,50,0
"Male",46,1,28,0,"1-2 Year","Yes",44146,26,94,1
"Male",22,1,46,1,"< 1 Year","No",28187,152,165,0
"Male",53,1,3,0,"1-2 Year","Yes",2630,152,156,1
"Male",46,1,28,0,"1-2 Year","Yes",41871,60,19,1
"Female",24,1,45,1,"< 1 Year","No",25465,152,78,0
"Male",46,1,33,0,"1-2 Year","Yes",2630,124,167,1
"Female",33,1,17,0,"1-2 Year","Yes",43177,124,34,1
"Female",24,1,3,1,"< 1 Year","No",27183,152,31,0
"Female",60,1,28,1,"1-2 Year","No",60502,26,199,0
"Female",67,1,28,0,"1-2 Year","Yes",68153,26,219,1
"Female",34,1,41,0,"1-2 Year","Yes",2630,163,47,1
"Male",21,1,3,0,"1-2 Year","Yes",28967,124,146,1
"Female",43,1,28,0,"1-2 Year","Yes",47925,124,249,1
"Male",44,1,28,0,"1-2 Year","Yes",26625,124,152,0
"Male",31,1,28,1,"< 1 Year","No",41154,152,248,0
"Male",38,1,10,0,"> 2 Years","Yes",30085,152,39,1
"Male",33,1,28,1,"< 1 Year","No",27199,152,62,0
"Male",30,1,28,0,"1-2 Year","Yes",53049,154,155,1
"Male",60,1,28,0,"1-2 Year","Yes",28964,156,230,1
"Male",41,1,28,0,"1-2 Year","Yes",36060,26,202,1
"Male",43,1,46,1,"1-2 Year","No",22876,124,51,0
"Female",21,1,3,1,"< 1 Year","No",29590,152,282,0
"Male",58,1,8,1,"1-2 Year","Yes",2630,26,274,0
"Male",25,1,30,1,"< 1 Year","No",19061,152,33,0
"Female",53,1,28,1,"1-2 Year","No",38923,124,250,0
"Male",65,1,8,1,"1-2 Year","No",42256,19,127,0
"Male",42,1,28,0,"1-2 Year","Yes",36406,124,181,1
"Female",28,1,28,0,"< 1 Year","Yes",31322,152,272,1
"Female",44,1,46,0,"1-2 Year","No",26457,26,218,0
"Male",46,1,33,0,"1-2 Year","Yes",35038,124,165,1
"Female",24,1,35,1,"< 1 Year","No",29478,160,181,0
"Male",45,1,39,0,"1-2 Year","Yes",39019,26,222,1
"Female",28,1,35,1,"< 1 Year","No",37112,26,214,0
"Female",41,1,13,0,"1-2 Year","Yes",46975,124,137,0
"Male",67,1,38,0,"1-2 Year","Yes",26790,26,283,0
"Female",23,1,13,0,"< 1 Year","Yes",27760,26,253,1
"Female",25,1,33,1,"< 1 Year","No",40868,152,292,0
"Female",23,1,42,1,"< 1 Year","No",29231,152,197,0
"Female",46,1,17,0,"> 2 Years","Yes",32227,124,12,1
"Female",25,1,28,0,"< 1 Year","Yes",27965,26,180,1
"Female",32,1,4,0,"1-2 Year","Yes",2630,156,41,0
"Male",61,1,28,0,"1-2 Year","Yes",35250,26,29,1
"Male",63,1,28,0,"1-2 Year","Yes",45527,26,51,0
"Male",21,1,46,1,"< 1 Year","No",24746,160,67,0
"Male",37,1,14,0,"1-2 Year","Yes",22695,156,87,0
"Female",45,1,28,0,"1-2 Year","Yes",27640,45,244,1
"Female",56,1,28,0,"1-2 Year","Yes",42493,124,216,1
"Female",23,1,46,0,"< 1 Year","Yes",38097,152,247,0
"Female",48,1,28,1,"1-2 Year","No",48061,26,127,0
"Male",25,1,24,0,"< 1 Year","Yes",33507,152,81,0
"Female",56,1,48,0,"1-2 Year","Yes",2630,26,199,1
"Male",22,1,9,0,"1-2 Year","Yes",33532,124,32,1
"Female",21,1,21,0,"< 1 Year","Yes",2630,152,78,1
"Female",23,1,6,0,"< 1 Year","Yes",26528,152,234,1
"Female",40,1,28,0,"1-2 Year","Yes",33794,124,223,1
"Female",54,1,46,0,"1-2 Year","Yes",22563,26,188,1
"Female",52,1,28,0,"1-2 Year","Yes",29730,26,86,0
"Female",48,1,28,0,"1-2 Year","Yes",26489,155,83,1
"Female",41,1,7,0,"1-2 Year","No",40081,124,183,0
"Male",31,1,46,0,"1-2 Year","Yes",24396,124,23,1
"Male",25,1,29,1,"< 1 Year","No",34276,152,252,0
"Female",24,1,49,1,"< 1 Year","No",29447,152,127,0
"Female",27,1,26,0,"< 1 Year","Yes",27346,152,139,0
"Male",47,1,41,0,"1-2 Year","Yes",26754,122,64,1
"Female",52,1,28,0,"1-2 Year","Yes",41244,26,84,0
"Male",64,1,28,0,"> 2 Years","Yes",51618,154,51,0
"Male",53,1,28,1,"1-2 Year","No",2630,154,23,0
"Male",23,1,10,0,"< 1 Year","Yes",22132,26,151,1
"Male",27,1,8,0,"< 1 Year","Yes",2630,26,124,1
"Male",45,1,20,0,"> 2 Years","Yes",2630,124,146,1
"Male",56,1,1,0,"1-2 Year","Yes",2630,26,240,1
"Female",26,1,15,0,"< 1 Year","Yes",2630,151,176,1
"Female",42,1,28,0,"1-2 Year","Yes",27345,26,156,1
"Female",21,1,13,0,"< 1 Year","Yes",27029,160,224,0
"Female",52,1,28,0,"1-2 Year","Yes",42930,26,297,0
"Female",62,1,46,1,"1-2 Year","No",2630,124,213,0
"Male",34,1,28,0,"1-2 Year","Yes",30668,26,147,1
"Female",25,1,6,1,"< 1 Year","No",25102,152,265,0
"Male",47,1,28,0,"> 2 Years","Yes",38294,26,27,1
"Female",24,1,49,1,"< 1 Year","No",28595,152,161,0
"Female",33,1,45,0,"< 1 Year","Yes",2630,26,215,1
"Male",23,1,21,0,"< 1 Year","Yes",25108,152,20,0
"Male",29,1,41,1,"< 1 Year","Yes",43046,163,222,0
"Male",62,1,28,0,"1-2 Year","Yes",46740,26,261,1
"Male",62,1,28,0,"> 2 Years","Yes",39514,122,123,0
"Male",70,1,8,1,"1-2 Year","No",53482,7,78,0
"Female",21,1,45,0,"< 1 Year","Yes",21665,152,199,0
"Male",61,1,28,0,"1-2 Year","Yes",90024,26,97,0
"Female",46,1,28,0,"1-2 Year","Yes",43075,124,71,1
"Male",54,1,28,0,"1-2 Year","Yes",66493,26,249,0
"Female",70,1,28,0,"1-2 Year","Yes",45710,26,175,0
"Female",26,1,28,1,"< 1 Year","No",29598,152,190,0
"Male",23,1,50,1,"< 1 Year","No",38722,152,38,0
"Male",34,1,28,0,"1-2 Year","Yes",37517,124,102,1
"Female",38,1,28,0,"1-2 Year","Yes",2630,26,64,0
"Female",23,1,6,1,"< 1 Year","No",28383,152,24,0
"Female",43,1,8,1,"1-2 Year","No",31876,19,40,0
"Female",61,1,30,0,"1-2 Year","Yes",34021,26,21,1
"Male",56,1,37,0,"1-2 Year","Yes",44435,124,124,1
"Female",37,1,28,0,"1-2 Year","Yes",26369,26,95,1
"Male",39,1,8,0,"1-2 Year","Yes",2630,26,101,1
"Female",47,1,8,0,"1-2 Year","Yes",47291,26,249,0
"Female",37,1,45,1,"1-2 Year","No",39586,152,42,0
"Male",44,1,50,0,"1-2 Year","Yes",2630,124,26,0
"Female",25,1,5,0,"< 1 Year","Yes",27748,152,111,0
"Male",38,1,43,0,"1-2 Year","Yes",2630,156,130,0
"Male",40,1,8,0,"1-2 Year","Yes",2630,157,97,1
"Female",39,1,28,1,"1-2 Year","No",46185,24,151,0
"Female",28,1,11,1,"< 1 Year","No",44651,152,276,0
"Female",21,1,47,0,"< 1 Year","Yes",35535,152,179,1
"Male",23,1,36,0,"< 1 Year","Yes",2630,152,231,0
"Female",23,1,32,0,"< 1 Year","Yes",33974,152,272,1
"Male",35,1,30,0,"1-2 Year","Yes",23538,152,55,1
"Male",33,1,41,0,"< 1 Year","Yes",28651,155,78,1
"Female",67,1,46,0,"> 2 Years","Yes",32456,155,133,1
"Female",21,1,30,1,"< 1 Year","No",79230,152,254,0
"Male",22,1,12,1,"< 1 Year","No",23131,26,145,0
"Male",50,1,3,0,"1-2 Year","Yes",28673,124,136,1
"Female",70,1,51,0,"1-2 Year","Yes",33218,124,258,0
"Female",66,1,28,1,"1-2 Year","No",28730,124,20,0
"Male",51,1,28,1,"1-2 Year","No",129892,124,101,0
"Male",50,1,11,0,"1-2 Year","Yes",25622,26,156,0
"Male",45,1,0,1,"1-2 Year","No",2630,42,221,0
"Female",24,1,28,1,"< 1 Year","No",33919,152,197,0
"Male",69,1,8,0,"1-2 Year","Yes",2630,26,207,1
"Male",40,1,30,0,"1-2 Year","No",23986,157,180,1
"Male",22,1,17,1,"< 1 Year","No",45426,152,117,0
"Female",37,1,46,0,"1-2 Year","Yes",19295,26,98,1
"Male",65,1,11,0,"1-2 Year","Yes",22217,26,67,1
"Female",23,1,8,1,"< 1 Year","No",42895,152,22,0
"Female",32,1,46,0,"1-2 Year","Yes",2630,156,55,1
"Male",25,1,46,0,"< 1 Year","Yes",48822,160,268,0
"Female",44,1,33,0,"1-2 Year","Yes",27106,124,133,1
"Female",26,1,28,1,"< 1 Year","No",38811,152,297,0
"Female",22,1,46,0,"< 1 Year","Yes",27203,152,156,0
"Female",49,1,15,0,"1-2 Year","Yes",41841,124,121,1
"Male",68,1,28,0,"> 2 Years","Yes",45446,26,212,1
"Female",67,1,46,0,"1-2 Year","Yes",2630,11,260,1
"Female",57,1,18,0,"> 2 Years","Yes",31876,122,254,1
"Female",24,1,24,1,"< 1 Year","No",48942,152,282,0
"Male",60,1,16,0,"1-2 Year","Yes",38311,124,194,0
"Male",37,1,28,0,"> 2 Years","Yes",47083,26,140,1
"Male",23,1,28,0,"< 1 Year","Yes",36126,152,253,1
"Female",22,1,11,1,"< 1 Year","No",41215,152,166,0
"Male",27,1,47,1,"< 1 Year","No",26997,152,277,0
"Male",25,1,15,0,"< 1 Year","Yes",2630,26,84,1
"Male",23,1,28,1,"< 1 Year","No",44629,152,222,0
"Male",47,1,11,0,"1-2 Year","Yes",17981,26,64,1
"Male",39,1,8,0,"1-2 Year","Yes",41536,124,27,0
"Female",65,1,28,0,"1-2 Year","Yes",38507,122,70,0
"Male",43,1,20,0,"1-2 Year","Yes",2630,124,292,1
"Female",31,1,41,0,"< 1 Year","Yes",28107,152,281,1
"Male",23,1,47,1,"< 1 Year","No",43544,152,192,0
"Male",47,1,18,0,"1-2 Year","Yes",2630,156,70,0
"Male",29,1,18,1,"< 1 Year","No",31451,152,244,0
"Male",49,1,21,1,"1-2 Year","No",39229,26,140,0
"Male",50,1,28,0,"1-2 Year","Yes",37482,26,154,1
"Male",29,1,33,0,"< 1 Year","Yes",27567,124,13,1
"Male",59,1,28,0,"1-2 Year","Yes",52119,56,129,1
"Male",26,1,28,0,"1-2 Year","Yes",40307,124,187,1
"Female",34,1,15,0,"1-2 Year","Yes",43601,124,152,1
"Male",33,1,8,0,"< 1 Year","Yes",33373,26,105,1
"Male",44,1,8,0,"1-2 Year","Yes",34487,26,211,1
"Female",71,1,37,0,"1-2 Year","No",39744,26,196,0
"Male",46,1,6,0,"1-2 Year","Yes",2630,26,19,1
"Male",48,1,28,0,"1-2 Year","Yes",36067,13,212,0
